sale_id,date,customer_id,name,city,product_name,category,quantity,total_amount,payment_method
SALE-000191,2026-02-01 11:12:38,CUS-007014,Leonardo Aguiló Barros,Lima,Hogar Item 955,Hogar,1,117.8,Tarjeta CMR
SALE-000192,2026-02-28 23:18:29,CUS-009148,Bibiana Arnaiz-Jáuregui,Cusco,Calzado Item 961,Calzado,1,351.33,Débito
SALE-000193,2026-02-22 20:27:23,CUS-000947,Dalila Mendizábal Hurtado,Arequipa,Moda Item 574,Moda,1,163.47,App Fpay
SALE-000194,2026-04-22 17:59:11,CUS-002656,Lidia Mármol-Tejera,Trujillo,Moda Item 690,Moda,1,66.23,Débito
SALE-000195,2026-02-15 00:07:04,CUS-001265,Andrés Felipe Priego Alfonso,Arequipa,Tecnología Item 128,Tecnología,1,4409.0,App Fpay
SALE-000196,2026-04-10 14:44:54,CUS-005410,Noa Sedano Barroso,Trujillo,Moda Item 857,Moda,2,497.81,App Fpay
SALE-000197,2026-03-14 15:23:27,CUS-004747,Eva María Agustí Tejero,Arequipa,Calzado Item 28,Calzado,2,261.88,Tarjeta CMR
SALE-000198,2026-01-07 19:27:10,CUS-004530,Josefina Boada Salgado,Piura,Electrohogar Item 66,Electrohogar,1,3835.2,Débito
SALE-000199,2026-03-14 08:46:43,CUS-009929,Anastasia Checa Ibañez,Arequipa,Tecnología Item 595,Tecnología,1,463.78,Tarjeta CMR
SALE-000200,2026-04-29 18:49:10,CUS-001145,Olga Mónica Mateu Codina,Lima,Calzado Item 722,Calzado,2,452.58,App Fpay
SALE-000201,2026-04-26 07:31:35,CUS-001312,Armando Morera Taboada,Piura,Tecnología Item 978,Tecnología,1,1012.17,Débito
SALE-000202,2026-04-09 16:35:48,CUS-008384,Leonardo Álvarez,Piura,Hogar Item 613,Hogar,2,1444.58,Efectivo
SALE-000203,2026-01-30 16:33:50,CUS-008678,Abril del Jover,Lima,Tecnología Item 204,Tecnología,1,4016.84,Tarjeta CMR
SALE-000204,2026-01-18 12:38:17,CUS-006516,Tomasa Haro Armas,Cusco,Calzado Item 194,Calzado,2,579.2,Efectivo
SALE-000205,2026-03-05 10:59:19,CUS-009340,Guiomar Pedraza Hernandez,Cusco,Hogar Item 495,Hogar,1,178.93,Débito
SALE-000206,2026-04-02 21:03:07,CUS-005377,Carlito del Castillo,Lima,Tecnología Item 776,Tecnología,1,3392.93,Débito
SALE-000207,2026-02-17 15:49:23,CUS-004980,Montserrat Rovira-Gutiérrez,Arequipa,Calzado Item 43,Calzado,1,372.68,Tarjeta CMR
SALE-000208,2026-04-13 22:39:43,CUS-008198,Sandra Terrón Gonzalo,Piura,Moda Item 801,Moda,3,989.64,Tarjeta CMR
SALE-000209,2026-03-19 13:27:05,CUS-002983,Eligio Cózar Pou,Lima,Electrohogar Item 251,Electrohogar,1,2355.24,Débito
SALE-000210,2026-04-23 08:37:14,CUS-007259,Néstor Losa Casanovas,Trujillo,Calzado Item 918,Calzado,2,237.6,Débito
SALE-000211,2026-01-18 12:33:55,CUS-009239,Vera Arroyo,Lima,Calzado Item 743,Calzado,1,88.78,Efectivo
SALE-000212,2026-03-11 21:31:28,CUS-003408,Ágata Andres Amores,Piura,Tecnología Item 226,Tecnología,1,4997.51,Efectivo
SALE-000213,2026-02-20 02:37:48,CUS-007839,Octavio de Pazos,Arequipa,Tecnología Item 182,Tecnología,1,922.63,Débito
SALE-000214,2026-01-10 12:44:17,CUS-008647,Azahara Huerta Cuadrado,Cusco,Moda Item 395,Moda,3,246.75,Débito
SALE-000215,2026-01-06 04:34:21,CUS-006730,Aitana Beltran Casals,Trujillo,Tecnología Item 195,Tecnología,1,5683.37,Efectivo
SALE-000216,2026-02-21 06:29:45,CUS-000903,Teodora Rosado Barriga,Cusco,Hogar Item 650,Hogar,1,809.69,App Fpay
SALE-000217,2026-02-09 10:55:40,CUS-009928,Armando Barrio,Arequipa,Hogar Item 323,Hogar,1,34.37,App Fpay
SALE-000218,2026-01-30 21:48:19,CUS-005336,Marianela Valenzuela Ponce,Cusco,Calzado Item 723,Calzado,1,510.95,Débito
SALE-000219,2026-03-15 02:49:55,CUS-002974,Encarna Acevedo,Arequipa,Moda Item 185,Moda,1,236.86,App Fpay
SALE-000220,2026-01-08 14:35:27,CUS-003914,Vera Palmira Criado Moles,Lima,Electrohogar Item 832,Electrohogar,1,3086.18,App Fpay
SALE-000221,2026-01-28 08:20:01,CUS-002968,Montserrat Ariño Amores,Piura,Hogar Item 23,Hogar,1,945.7,Tarjeta CMR
SALE-000222,2026-04-08 16:42:06,CUS-004961,Fortunata Collado,Trujillo,Calzado Item 257,Calzado,1,357.01,Débito
SALE-000223,2026-04-15 21:18:06,CUS-008052,Tere Baños Ferrando,Lima,Calzado Item 751,Calzado,1,187.96,Débito
SALE-000224,2026-02-11 12:12:20,CUS-000397,Jeremías Agullo,Lima,Calzado Item 42,Calzado,1,556.74,App Fpay
SALE-000225,2026-01-08 12:24:25,CUS-008575,Epifanio Tejera Sedano,Arequipa,Moda Item 237,Moda,1,110.49,Efectivo
SALE-000226,2026-02-28 09:04:34,CUS-001697,Abigaíl Avilés-Robledo,Trujillo,Moda Item 506,Moda,1,154.48,Tarjeta CMR
SALE-000227,2026-02-14 20:09:27,CUS-005703,Sara de Roldán,Piura,Calzado Item 898,Calzado,1,181.61,Débito
SALE-000228,2026-03-01 00:17:51,CUS-008857,Dafne Amo Cózar,Arequipa,Electrohogar Item 190,Electrohogar,2,7467.36,App Fpay
SALE-000229,2026-04-01 13:27:54,CUS-007371,Amaro Giménez-Lamas,Trujillo,Hogar Item 699,Hogar,1,564.89,Débito
SALE-000230,2026-01-11 06:38:13,CUS-002613,Rico Vargas-Sedano,Cusco,Tecnología Item 727,Tecnología,1,5819.74,Efectivo
SALE-000231,2026-01-16 21:04:02,CUS-009148,Bibiana Arnaiz-Jáuregui,Cusco,Calzado Item 923,Calzado,1,147.53,Efectivo
SALE-000232,2026-03-01 00:55:25,CUS-001958,Macaria Gelabert Ferrera,Lima,Hogar Item 849,Hogar,1,86.69,Efectivo
SALE-000233,2026-01-18 21:39:49,CUS-009958,Angélica Campillo Diego,Lima,Electrohogar Item 500,Electrohogar,2,7370.06,Tarjeta CMR
SALE-000234,2026-02-26 10:15:37,CUS-009380,Bernarda Tenorio Ríos,Arequipa,Moda Item 910,Moda,1,214.04,Débito
SALE-000235,2026-01-23 15:48:12,CUS-008871,Martin Durán Guijarro,Trujillo,Moda Item 847,Moda,2,668.7,App Fpay
SALE-000236,2026-03-17 04:46:31,CUS-004887,Asdrubal Alsina Gálvez,Trujillo,Calzado Item 200,Calzado,3,657.51,Efectivo
SALE-000237,2026-03-22 11:06:44,CUS-003376,Ramiro del Correa,Arequipa,Moda Item 928,Moda,1,75.93,Efectivo
SALE-000238,2026-03-22 20:35:16,CUS-005559,Mariano Salgado Iglesia,Lima,Calzado Item 709,Calzado,3,870.12,Tarjeta CMR
SALE-000239,2026-01-19 04:18:55,CUS-008269,Leocadia Heras Riera,Arequipa,Tecnología Item 253,Tecnología,3,9417.23,Tarjeta CMR
SALE-000240,2026-01-15 02:07:19,CUS-006959,Teo de Tomás,Trujillo,Moda Item 730,Moda,1,54.61,Efectivo
SALE-000241,2026-04-07 08:33:22,CUS-003533,Nereida Mulet,Arequipa,Calzado Item 561,Calzado,1,216.13,Efectivo
SALE-000242,2026-01-01 00:02:35,CUS-005133,Julio César Vargas-Briones,Piura,Moda Item 479,Moda,1,29.72,Débito
SALE-000243,2026-02-12 20:09:18,CUS-005630,Pastora Barrios Lerma,Cusco,Hogar Item 16,Hogar,2,762.32,Débito
SALE-000244,2026-04-14 10:34:39,CUS-009009,Amarilis Pedraza-Sanmiguel,Cusco,Electrohogar Item 855,Electrohogar,2,2483.88,Débito
SALE-000245,2026-04-29 07:49:30,CUS-000646,Clotilde Pepita Feijoo Checa,Trujillo,Calzado Item 42,Calzado,1,473.23,Tarjeta CMR
SALE-000246,2026-04-30 12:27:27,CUS-004626,Maxi de Berrocal,Cusco,Electrohogar Item 190,Electrohogar,3,9520.88,App Fpay
SALE-000247,2026-02-24 07:53:00,CUS-003198,Ofelia Iñiguez Castillo,Cusco,Calzado Item 918,Calzado,1,118.8,App Fpay
SALE-000248,2026-04-11 17:57:52,CUS-005919,Fabricio Escamilla Arias,Arequipa,Electrohogar Item 601,Electrohogar,2,3445.04,App Fpay
SALE-000249,2026-04-25 03:31:59,CUS-001545,Albino Joaquín Guardiola Gaya,Trujillo,Moda Item 623,Moda,2,416.26,Efectivo
SALE-000250,2026-05-08 05:58:16,CUS-008272,Encarnacion Vicenta Mayoral Casals,Piura,Tecnología Item 734,Tecnología,1,430.46,App Fpay
SALE-000251,2026-04-28 15:02:33,CUS-003016,Emiliano Alcolea Bernad,Arequipa,Hogar Item 488,Hogar,1,1051.15,Débito
SALE-000252,2026-01-12 04:11:37,CUS-007535,Noé Millán Antón,Arequipa,Hogar Item 23,Hogar,4,3782.81,Tarjeta CMR
SALE-000253,2026-04-12 02:40:52,CUS-006435,Adelardo Cepeda-Guerrero,Trujillo,Calzado Item 859,Calzado,1,476.88,Tarjeta CMR
SALE-000254,2026-03-30 13:48:02,CUS-004732,Rufina Cepeda Crespo,Cusco,Hogar Item 5,Hogar,1,664.16,Efectivo
SALE-000255,2026-05-10 18:15:08,CUS-003713,Chema Abril Cuenca,Arequipa,Electrohogar Item 173,Electrohogar,1,3889.24,Débito
SALE-000256,2026-04-29 14:44:25,CUS-004313,Francisco de Palma,Cusco,Moda Item 476,Moda,1,202.46,Tarjeta CMR
SALE-000257,2026-03-16 18:13:57,CUS-002510,Carmelo Molina-Esteve,Lima,Tecnología Item 463,Tecnología,2,426.32,Tarjeta CMR
SALE-000258,2026-04-05 16:53:15,CUS-003677,Dan Garcés Perea,Arequipa,Calzado Item 85,Calzado,2,405.54,Tarjeta CMR
SALE-000259,2026-01-13 07:10:53,CUS-006406,Isaac Barral Vega,Trujillo,Electrohogar Item 466,Electrohogar,1,3144.03,Tarjeta CMR
SALE-000260,2026-03-23 15:36:17,CUS-002260,Reinaldo Barroso Llopis,Lima,Tecnología Item 767,Tecnología,2,7557.08,Efectivo
SALE-000261,2026-02-21 23:49:27,CUS-006433,Baudelio Torralba Sarmiento,Trujillo,Calzado Item 861,Calzado,1,235.42,Efectivo
SALE-000262,2026-03-29 23:16:36,CUS-000796,Zacarías del Estevez,Arequipa,Hogar Item 625,Hogar,1,724.88,App Fpay
SALE-000263,2026-02-21 17:42:25,CUS-002641,Mónica Botella Coello,Lima,Moda Item 462,Moda,1,64.41,Débito
SALE-000264,2026-02-07 17:49:58,CUS-009438,Isabel Cerdá Benitez,Piura,Tecnología Item 790,Tecnología,1,5655.67,Débito
SALE-000265,2026-04-27 17:33:03,CUS-006913,Cruz Molina Santos,Arequipa,Hogar Item 261,Hogar,1,87.38,Débito
SALE-000266,2026-03-08 04:50:22,CUS-000508,Cirino Díez Garzón,Lima,Electrohogar Item 156,Electrohogar,1,4301.77,Tarjeta CMR
SALE-000267,2026-01-07 21:34:32,CUS-003762,Antonia del Ángel,Lima,Tecnología Item 806,Tecnología,1,6642.77,Tarjeta CMR
SALE-000268,2026-02-15 09:37:43,CUS-006900,Ximena Mendizábal Torre,Trujillo,Electrohogar Item 851,Electrohogar,2,8351.22,App Fpay
SALE-000269,2026-04-28 13:38:23,CUS-005152,Manolo del Cano,Arequipa,Calzado Item 311,Calzado,1,108.6,Efectivo
SALE-000270,2026-03-22 23:45:52,CUS-001496,Macario Pozuelo Bravo,Piura,Moda Item 835,Moda,3,300.54,Efectivo
SALE-000271,2026-02-22 17:48:18,CUS-003418,Ricardo Palmer Ripoll,Cusco,Tecnología Item 345,Tecnología,3,11813.38,App Fpay
SALE-000272,2026-03-17 00:47:02,CUS-001205,Aureliano Porfirio Sanz Real,Cusco,Calzado Item 437,Calzado,1,401.09,App Fpay
SALE-000273,2026-02-10 20:21:49,CUS-006605,María de Maldonado,Piura,Electrohogar Item 75,Electrohogar,1,2689.42,Débito
SALE-000274,2026-02-28 15:36:39,CUS-007357,Marcela Morán,Piura,Moda Item 17,Moda,2,247.69,Débito
SALE-000275,2026-05-10 14:23:41,CUS-004097,Plinio Río Gonzalo,Piura,Moda Item 891,Moda,3,331.27,Tarjeta CMR
SALE-000276,2026-04-14 19:22:04,CUS-007889,Francisca Cabanillas Carro,Trujillo,Moda Item 327,Moda,1,114.81,Tarjeta CMR
SALE-000277,2026-04-17 15:02:19,CUS-004559,Rubén Trujillo Ripoll,Arequipa,Electrohogar Item 222,Electrohogar,1,2723.06,App Fpay
SALE-000278,2026-01-27 06:03:23,CUS-008860,Bautista Modesto Nevado Falcón,Piura,Calzado Item 294,Calzado,4,339.8,Efectivo
SALE-000279,2026-03-11 09:25:44,CUS-000403,Arsenio Puente,Arequipa,Electrohogar Item 788,Electrohogar,1,3502.06,Débito
SALE-000280,2026-02-20 21:38:55,CUS-002608,Paz Chamorro Hidalgo,Trujillo,Moda Item 315,Moda,1,220.35,Débito
SALE-000281,2026-01-17 09:42:24,CUS-000754,Renato Josep Castells Ribes,Piura,Hogar Item 587,Hogar,1,707.96,Débito
SALE-000282,2026-01-11 08:43:06,CUS-006015,Julián Verdugo Carreras,Piura,Hogar Item 390,Hogar,1,501.37,Efectivo
SALE-000283,2026-02-16 21:29:10,CUS-001715,José Mari del Cadenas,Piura,Calzado Item 139,Calzado,1,297.3,Tarjeta CMR
SALE-000284,2026-01-28 21:48:08,CUS-000679,Teófila Patiño Moya,Lima,Hogar Item 645,Hogar,1,280.05,Tarjeta CMR
SALE-000285,2026-03-28 19:12:32,CUS-004729,Victoria Ríos Sanabria,Arequipa,Tecnología Item 994,Tecnología,2,13324.76,Débito
SALE-000286,2026-04-17 07:47:07,CUS-007207,Martina Medina Huguet,Arequipa,Tecnología Item 727,Tecnología,1,4946.78,Efectivo
SALE-000287,2026-01-11 03:21:09,CUS-000923,Jose Antonio Millán Torre,Arequipa,Electrohogar Item 641,Electrohogar,2,4436.83,Débito
SALE-000288,2026-03-06 15:52:01,CUS-000107,Esperanza Expósito-Cuadrado,Piura,Tecnología Item 894,Tecnología,1,3592.7,Efectivo
SALE-000289,2026-04-16 07:41:21,CUS-006993,María Teresa Olmo-Rosell,Arequipa,Moda Item 616,Moda,1,239.32,App Fpay
SALE-000290,2026-02-21 07:47:34,CUS-005563,Alex Sanmiguel-Bravo,Trujillo,Moda Item 575,Moda,1,67.26,Efectivo
SALE-000291,2026-03-17 01:02:11,CUS-003282,Iris Pascuala Arenas Sánchez,Trujillo,Calzado Item 284,Calzado,1,566.26,Débito
SALE-000292,2026-03-06 07:11:55,CUS-005775,Azucena Chico Ballesteros,Lima,Electrohogar Item 548,Electrohogar,1,1471.81,Efectivo
SALE-000293,2026-03-09 08:13:53,CUS-008456,Viviana Sola Diaz,Cusco,Moda Item 116,Moda,1,190.48,Efectivo
SALE-000294,2026-03-03 22:08:52,CUS-007600,Jonatan Monreal Palau,Lima,Tecnología Item 773,Tecnología,1,580.96,Débito
SALE-000295,2026-02-04 20:41:06,CUS-005717,Angelina Abascal Valbuena,Piura,Tecnología Item 260,Tecnología,1,928.67,Tarjeta CMR
SALE-000296,2026-01-22 06:02:38,CUS-007000,Miguel Ocaña Almagro,Cusco,Hogar Item 143,Hogar,2,1973.08,Débito
SALE-000297,2026-04-14 16:20:03,CUS-000650,Fermín Galindo Valenzuela,Trujillo,Tecnología Item 771,Tecnología,2,9080.8,Tarjeta CMR
SALE-000298,2026-02-04 22:17:59,CUS-000087,Lisandro Barba,Piura,Tecnología Item 371,Tecnología,1,985.95,Tarjeta CMR
SALE-000299,2026-02-01 08:54:44,CUS-003837,Raquel Rincón Aguirre,Trujillo,Tecnología Item 562,Tecnología,2,10348.96,App Fpay
SALE-000300,2026-02-09 12:55:20,CUS-006193,Andrés Felipe Galvez Tormo,Cusco,Tecnología Item 72,Tecnología,3,3178.47,Efectivo
SALE-000301,2026-03-21 23:16:42,CUS-001616,Gregorio Toledo Tejedor,Cusco,Electrohogar Item 434,Electrohogar,1,846.38,Débito
SALE-000302,2026-03-26 22:28:54,CUS-002766,Jacobo Ayuso Ballester,Arequipa,Tecnología Item 566,Tecnología,1,5548.71,Efectivo
SALE-000303,2026-04-26 23:16:46,CUS-006070,Ámbar Reig,Trujillo,Moda Item 445,Moda,3,852.54,Efectivo
SALE-000304,2026-03-23 02:13:41,CUS-008498,Eloy Ferrero Giralt,Cusco,Electrohogar Item 920,Electrohogar,2,6332.87,Tarjeta CMR
SALE-000305,2026-03-16 06:44:03,CUS-001239,Sosimo Pera Barranco,Cusco,Moda Item 428,Moda,1,317.09,Efectivo
SALE-000306,2026-02-02 18:01:41,CUS-004349,Evelia Iborra,Cusco,Hogar Item 261,Hogar,1,74.27,Efectivo
SALE-000307,2026-03-01 14:06:34,CUS-006483,Santos Arregui-Casanovas,Arequipa,Moda Item 100,Moda,2,488.34,Efectivo
SALE-000308,2026-05-05 19:34:42,CUS-003608,Anna Acevedo Andrés,Cusco,Moda Item 798,Moda,1,257.62,Efectivo
SALE-000309,2026-02-05 05:57:17,CUS-004475,Berto Río Laguna,Trujillo,Hogar Item 824,Hogar,1,337.64,Tarjeta CMR
SALE-000310,2026-05-06 10:52:43,CUS-004227,José Ángel Melero Juárez,Lima,Moda Item 787,Moda,1,257.64,Efectivo
SALE-000311,2026-02-22 05:47:06,CUS-003782,Carlito Capdevila Serra,Arequipa,Tecnología Item 435,Tecnología,1,2732.62,App Fpay
SALE-000312,2026-01-09 15:59:40,CUS-000773,Jorge Rubio Hierro,Cusco,Electrohogar Item 648,Electrohogar,1,2028.41,App Fpay
SALE-000313,2026-04-18 09:31:38,CUS-008263,Tadeo Perea Pizarro,Arequipa,Moda Item 672,Moda,1,67.26,Débito
SALE-000314,2026-02-24 17:03:31,CUS-009905,Maricruz Hoyos Porcel,Trujillo,Calzado Item 71,Calzado,1,320.65,Débito
SALE-000315,2026-02-10 03:54:42,CUS-004378,Zacarías del Calderon,Piura,Calzado Item 49,Calzado,1,156.11,Efectivo
SALE-000316,2026-01-06 22:48:06,CUS-006124,Nando Alberto Corral Caballero,Lima,Electrohogar Item 41,Electrohogar,1,3825.61,Débito
SALE-000317,2026-03-09 17:09:28,CUS-004161,Lucila Asenjo Sevillano,Arequipa,Moda Item 125,Moda,1,184.43,Débito
SALE-000318,2026-02-01 09:44:04,CUS-001595,Tristán Alegria-Juan,Trujillo,Tecnología Item 398,Tecnología,3,13174.95,Efectivo
SALE-000319,2026-02-03 15:06:42,CUS-005972,Carolina Pino Puente,Piura,Electrohogar Item 683,Electrohogar,1,667.16,Débito
SALE-000320,2026-03-30 06:07:53,CUS-006073,Consuela Cuenca Andreu,Lima,Hogar Item 625,Hogar,3,2174.64,Débito
SALE-000321,2026-05-08 03:14:42,CUS-002527,Marisa Sainz Gallardo,Cusco,Electrohogar Item 477,Electrohogar,1,964.63,Efectivo
SALE-000322,2026-01-18 16:39:18,CUS-008123,Corona Carrión Haro,Arequipa,Electrohogar Item 443,Electrohogar,4,6091.8,Tarjeta CMR
SALE-000323,2026-04-29 04:13:15,CUS-002297,Manu Catalán-Sevillano,Lima,Hogar Item 154,Hogar,3,1154.85,Débito
SALE-000324,2026-05-01 09:19:11,CUS-001706,Valentina Leal Berenguer,Arequipa,Calzado Item 914,Calzado,1,192.84,Tarjeta CMR
SALE-000325,2026-02-20 23:31:59,CUS-005491,Elodia Amaya Rozas,Piura,Calzado Item 493,Calzado,2,357.78,Débito
SALE-000326,2026-02-14 14:31:15,CUS-005126,Reyes Celia Conde Navarro,Piura,Hogar Item 119,Hogar,1,699.09,App Fpay
SALE-000327,2026-01-13 03:27:46,CUS-007502,Maximino López Llobet,Lima,Moda Item 907,Moda,1,339.65,Efectivo
SALE-000328,2026-01-13 21:49:47,CUS-009788,Bernardino Pizarro Atienza,Trujillo,Calzado Item 379,Calzado,2,277.66,Efectivo
SALE-000329,2026-04-13 15:38:34,CUS-009752,Sara Bonet Moliner,Piura,Electrohogar Item 365,Electrohogar,1,1054.75,Débito
SALE-000330,2026-03-07 12:27:22,CUS-006519,Ileana de Tenorio,Trujillo,Moda Item 160,Moda,1,62.3,Tarjeta CMR
SALE-000331,2026-02-04 01:52:04,CUS-008628,Toribio Rodríguez Aliaga,Arequipa,Electrohogar Item 333,Electrohogar,4,14827.76,Tarjeta CMR
SALE-000332,2026-02-03 17:49:17,CUS-002441,Macarena Otilia Aguilera Solé,Lima,Moda Item 116,Moda,1,190.48,Débito
SALE-000333,2026-01-24 21:02:15,CUS-002311,Trinidad Solano Torres,Trujillo,Moda Item 690,Moda,3,198.69,Tarjeta CMR
SALE-000334,2026-05-03 18:48:41,CUS-003039,Diana Arévalo Casanovas,Cusco,Hogar Item 13,Hogar,1,770.7,Débito
SALE-000335,2026-02-24 06:54:41,CUS-007098,Carolina Villaverde Tur,Arequipa,Moda Item 462,Moda,1,64.41,Efectivo
SALE-000336,2026-01-16 02:06:41,CUS-004220,Gabriel Hervás,Cusco,Electrohogar Item 78,Electrohogar,1,2307.28,App Fpay
SALE-000337,2026-04-05 20:46:28,CUS-004909,Rafael Cuervo Acedo,Piura,Hogar Item 952,Hogar,1,393.66,App Fpay
SALE-000338,2026-01-05 03:05:43,CUS-009935,Alejandra de Montserrat,Trujillo,Moda Item 868,Moda,1,144.38,Tarjeta CMR
SALE-000339,2026-03-04 21:20:52,CUS-005907,Manuela Gonzalo Feliu,Trujillo,Calzado Item 993,Calzado,1,99.33,Débito
SALE-000340,2026-04-17 19:52:34,CUS-007882,Áurea del Machado,Arequipa,Electrohogar Item 508,Electrohogar,3,4817.4,App Fpay
SALE-000341,2026-01-12 12:56:31,CUS-006856,Dan Otero-Clemente,Piura,Tecnología Item 170,Tecnología,1,1303.03,App Fpay
SALE-000342,2026-02-18 02:55:48,CUS-002092,Jeremías Ramirez Falcó,Arequipa,Moda Item 581,Moda,2,556.34,Tarjeta CMR
SALE-000343,2026-01-10 04:06:07,CUS-009621,Yéssica Sarmiento Suárez,Arequipa,Calzado Item 46,Calzado,2,1137.74,App Fpay
SALE-000344,2026-01-04 23:07:55,CUS-000152,Evelia Albero Arcos,Piura,Hogar Item 679,Hogar,1,450.09,Débito
SALE-000345,2026-01-08 10:31:38,CUS-008868,Ángel Doménech Valencia,Arequipa,Calzado Item 914,Calzado,1,226.87,App Fpay
SALE-000346,2026-05-11 18:33:41,CUS-002373,Fermín Cayetano Salom Silva,Piura,Hogar Item 625,Hogar,2,1449.76,Tarjeta CMR
SALE-000347,2026-04-05 03:05:46,CUS-001395,Joan Luna Tapia,Trujillo,Moda Item 916,Moda,1,331.56,Tarjeta CMR
SALE-000348,2026-03-06 20:36:29,CUS-000034,África Alcalá Briones,Cusco,Calzado Item 232,Calzado,1,422.1,Tarjeta CMR
SALE-000349,2026-03-23 22:30:35,CUS-008526,Arturo Cirino Zaragoza Baños,Piura,Moda Item 995,Moda,2,378.28,Débito
SALE-000350,2026-04-29 11:07:54,CUS-008509,Fernando Barroso Mulet,Arequipa,Calzado Item 675,Calzado,1,100.09,Efectivo
SALE-000351,2026-03-05 11:27:16,CUS-006864,Humberto Franch Gallart,Lima,Tecnología Item 974,Tecnología,2,6126.22,Tarjeta CMR
SALE-000352,2026-03-31 05:44:07,CUS-004478,Olimpia Mar Segura Santos,Arequipa,Tecnología Item 76,Tecnología,4,18404.68,Tarjeta CMR
SALE-000353,2026-04-08 11:01:56,CUS-006081,Pastor Colom Ros,Arequipa,Moda Item 235,Moda,1,298.31,App Fpay
SALE-000354,2026-02-04 11:54:45,CUS-005526,Reynaldo Abascal,Arequipa,Electrohogar Item 665,Electrohogar,1,579.54,App Fpay
SALE-000355,2026-04-05 02:46:44,CUS-000213,Néstor Bermúdez-Serra,Cusco,Electrohogar Item 534,Electrohogar,2,3024.16,Débito
SALE-000356,2026-01-29 06:56:39,CUS-001440,Gaspar del Gascón,Arequipa,Electrohogar Item 548,Electrohogar,3,4415.43,Efectivo
SALE-000357,2026-01-17 18:43:29,CUS-001852,Raimundo Batalla-Sanjuan,Lima,Tecnología Item 607,Tecnología,3,8556.99,Tarjeta CMR
SALE-000358,2026-02-14 21:51:23,CUS-004402,Heriberto Lloret Benitez,Arequipa,Hogar Item 22,Hogar,2,642.98,Débito
SALE-000359,2026-03-13 06:27:17,CUS-000007,Dionisia Oliveras Palacios,Arequipa,Electrohogar Item 365,Electrohogar,2,2109.5,Tarjeta CMR
SALE-000360,2026-01-13 19:02:50,CUS-004237,Azeneth Guijarro Sevillano,Trujillo,Calzado Item 722,Calzado,1,226.29,App Fpay
SALE-000361,2026-01-07 12:23:15,CUS-000189,Laura Zaira Andres Mas,Lima,Moda Item 293,Moda,1,102.99,Débito
SALE-000362,2026-02-28 23:14:11,CUS-003739,Eugenia Vélez Franch,Cusco,Moda Item 677,Moda,1,101.68,Efectivo
SALE-000363,2026-02-28 05:33:33,CUS-009215,Maxi Bas Salazar,Arequipa,Calzado Item 280,Calzado,1,190.61,Efectivo
SALE-000364,2026-05-05 00:05:09,CUS-007573,Guadalupe Mancebo Cañellas,Lima,Tecnología Item 517,Tecnología,1,6578.79,Tarjeta CMR
SALE-000365,2026-02-07 17:18:11,CUS-007653,Morena Leon Fernández,Piura,Electrohogar Item 129,Electrohogar,2,2005.46,Débito
SALE-000366,2026-03-29 01:36:51,CUS-001678,Benita Juárez Bárcena,Piura,Calzado Item 917,Calzado,1,142.83,App Fpay
SALE-000367,2026-04-03 23:57:58,CUS-007354,Jorge Gibert,Arequipa,Moda Item 459,Moda,1,81.39,Débito
SALE-000368,2026-02-21 00:55:42,CUS-000060,Elvira Solsona Elorza,Piura,Hogar Item 638,Hogar,3,2930.97,App Fpay
SALE-000369,2026-05-06 15:19:58,CUS-004271,Amaro Olivera Gálvez,Arequipa,Moda Item 921,Moda,1,232.87,App Fpay
SALE-000370,2026-01-03 07:23:07,CUS-009816,Hilario Hurtado-Montes,Trujillo,Electrohogar Item 653,Electrohogar,2,7563.94,Débito
SALE-000371,2026-01-13 01:52:39,CUS-003999,Leopoldo Barrena León,Cusco,Tecnología Item 643,Tecnología,2,8986.22,App Fpay
SALE-000372,2026-03-14 20:05:34,CUS-007529,Adrián Zurita,Trujillo,Moda Item 310,Moda,1,72.12,Débito
SALE-000373,2026-05-07 00:11:19,CUS-007141,Nuria Ángel Montenegro,Trujillo,Electrohogar Item 27,Electrohogar,1,3369.23,Débito
SALE-000374,2026-03-17 06:18:49,CUS-008375,Marc Reig Conde,Trujillo,Calzado Item 387,Calzado,1,575.7,Efectivo
SALE-000375,2026-04-29 19:23:55,CUS-005083,Modesto Nicanor Arnau Riba,Lima,Tecnología Item 669,Tecnología,3,10610.64,Débito
SALE-000376,2026-03-18 08:44:33,CUS-001711,Susana Cantero Campoy,Arequipa,Moda Item 12,Moda,2,574.9,Tarjeta CMR
SALE-000377,2026-02-22 05:32:52,CUS-008857,Dafne Amo Cózar,Arequipa,Calzado Item 965,Calzado,2,582.22,Débito
SALE-000378,2026-03-23 00:08:41,CUS-002040,Alejandra de Bautista,Lima,Electrohogar Item 438,Electrohogar,1,582.37,Efectivo
SALE-000379,2026-04-25 17:19:53,CUS-009990,Juliana del Marí,Piura,Calzado Item 265,Calzado,1,142.38,Efectivo
SALE-000380,2026-01-31 01:16:04,CUS-009949,Teresita Gracia Aliaga,Arequipa,Electrohogar Item 230,Electrohogar,3,3723.09,App Fpay
SALE-000381,2026-04-23 09:18:48,CUS-008583,Luisina Peral Hervia,Arequipa,Hogar Item 460,Hogar,1,538.5,Tarjeta CMR
SALE-000382,2026-02-11 20:25:59,CUS-001724,Andrea Sola Feliu,Lima,Electrohogar Item 652,Electrohogar,2,4700.48,App Fpay
