customer_id,product_id,sale_id,date,category,quantity,unit_price,discount,total_amount,payment_method,store_location,month,is_high_value,discount_pct,product_name,base_price,stock,age,city,name
CUS-009299,PROD-0391,SALE-000125,2026-03-21 14:05:49,Moda,1,291.6,0.0,291.6,App Fpay,Miraflores,3,NO,0.0,Moda Item 391,291.6,52,42,Lima,Perlita Casals-Hoz
CUS-000937,PROD-0154,SALE-000126,2026-01-26 07:20:04,Hogar,1,384.95,0.0,384.95,Tarjeta CMR,Lima Centro,1,NO,0.0,Hogar Item 154,384.95,81,57,Arequipa,Patricia Marisa Moll Piña
CUS-003307,PROD-0739,SALE-000127,2026-03-20 06:24:15,Hogar,2,724.25,0.0,1448.5,Tarjeta CMR,Online,3,NO,0.0,Hogar Item 739,724.25,255,46,Piura,Socorro Alegria
CUS-002472,PROD-0446,SALE-000128,2026-04-05 07:41:16,Tecnología,1,4297.05,0.0,4297.05,Efectivo,Miraflores,4,SI,0.0,Tecnología Item 446,4297.05,405,46,Arequipa,Áurea Eva Moles Baños
CUS-000430,PROD-0943,SALE-000129,2026-04-10 14:34:22,Moda,1,96.07,0.0,96.07,App Fpay,San Isidro,4,NO,0.0,Moda Item 943,96.07,405,48,Lima,Chus Gilabert Arias
CUS-005010,PROD-0509,SALE-000130,2026-02-07 16:43:46,Tecnología,3,2513.24,0.0,7539.72,Efectivo,Lima Centro,2,SI,0.0,Tecnología Item 509,2513.24,47,54,Piura,Adalberto Bosch Busquets
CUS-000538,PROD-0179,SALE-000131,2026-02-09 22:21:52,Electrohogar,1,3867.65,0.15,3287.5,Débito,San Isidro,2,SI,15.0,Electrohogar Item 179,3867.65,32,23,Cusco,Eva Hurtado-Valenciano
CUS-007567,PROD-0164,SALE-000132,2026-01-06 01:14:46,Calzado,2,277.9,0.15,472.43,Débito,Lima Centro,1,NO,15.0,Calzado Item 164,277.9,493,30,Cusco,Valentín de Reguera
CUS-000481,PROD-0513,SALE-000133,2026-02-06 07:18:57,Tecnología,1,1361.47,0.0,1361.47,App Fpay,Online,2,NO,0.0,Tecnología Item 513,1361.47,99,64,Piura,Asdrubal Falcón Álvaro
CUS-009599,PROD-0751,SALE-000134,2026-01-15 12:32:11,Calzado,1,221.13,0.15,187.96,Tarjeta CMR,San Isidro,1,NO,15.0,Calzado Item 751,221.13,84,54,Cusco,Iker Valenzuela Patiño
CUS-006637,PROD-0353,SALE-000135,2026-04-03 04:48:20,Calzado,2,125.48,0.0,250.96,Efectivo,Online,4,NO,0.0,Calzado Item 353,125.48,16,59,Piura,Sosimo de Gárate
CUS-001251,PROD-0682,SALE-000136,2026-02-06 07:16:31,Moda,1,98.89,0.0,98.89,App Fpay,Online,2,NO,0.0,Moda Item 682,98.89,198,64,Piura,Asunción Suarez Ribas
CUS-007177,PROD-0059,SALE-000137,2026-02-07 04:26:35,Hogar,1,170.49,0.15,144.92,Tarjeta CMR,Lima Centro,2,NO,15.0,Hogar Item 59,170.49,306,56,Cusco,Renato del Aparicio
CUS-001894,PROD-0055,SALE-000138,2026-01-18 08:17:26,Moda,1,78.68,0.0,78.68,Tarjeta CMR,Online,1,NO,0.0,Moda Item 55,78.68,160,36,Arequipa,Margarita del Guillen
CUS-003944,PROD-0063,SALE-000139,2026-02-23 08:32:24,Calzado,1,500.16,0.15,425.14,App Fpay,San Isidro,2,NO,15.0,Calzado Item 63,500.16,266,22,Piura,Santiago de Nuñez
CUS-007347,PROD-0843,SALE-000140,2026-03-24 17:34:21,Moda,1,43.73,0.0,43.73,Efectivo,Online,3,NO,0.0,Moda Item 843,43.73,467,66,Trujillo,Vinicio Alcántara Morell
CUS-009087,PROD-0787,SALE-000141,2026-02-21 15:34:04,Moda,3,257.64,0.0,772.92,Efectivo,Online,2,NO,0.0,Moda Item 787,257.64,165,27,Arequipa,Dora Alonso Luján
CUS-006104,PROD-0348,SALE-000142,2026-01-06 12:11:23,Electrohogar,2,4042.45,0.0,8084.9,Efectivo,Online,1,SI,0.0,Electrohogar Item 348,4042.45,372,66,Arequipa,José Adora Mármol Comas
CUS-002897,PROD-0823,SALE-000143,2026-02-24 05:01:27,Tecnología,1,5334.85,0.0,5334.85,Débito,Online,2,SI,0.0,Tecnología Item 823,5334.85,92,50,Cusco,Encarnacion España Pellicer
CUS-001685,PROD-0323,SALE-000144,2026-03-17 11:32:19,Hogar,1,34.37,0.0,34.37,Efectivo,Lima Centro,3,NO,0.0,Hogar Item 323,34.37,484,21,Cusco,Tamara Meléndez Aranda
CUS-003507,PROD-0130,SALE-000145,2026-03-14 05:14:25,Hogar,1,782.75,0.15,665.34,Débito,Online,3,NO,15.0,Hogar Item 130,782.75,335,65,Trujillo,Plácido Arcos Torralba
CUS-009328,PROD-0470,SALE-000146,2026-02-12 11:23:41,Calzado,4,383.86,0.15,1305.12,Tarjeta CMR,San Isidro,2,NO,15.0,Calzado Item 470,383.86,291,52,Arequipa,Silvio Alba Baeza
CUS-005955,PROD-0514,SALE-000147,2026-01-07 06:44:48,Hogar,2,313.67,0.0,627.34,Débito,Online,1,NO,0.0,Hogar Item 514,313.67,61,34,Trujillo,Ovidio Company Zurita
CUS-001327,PROD-0030,SALE-000148,2026-03-05 11:51:06,Calzado,1,430.64,0.0,430.64,Tarjeta CMR,San Isidro,3,NO,0.0,Calzado Item 30,430.64,365,68,Arequipa,Emperatriz Estévez Borrell
CUS-009361,PROD-0126,SALE-000149,2026-04-17 13:28:34,Hogar,4,1148.8,0.0,4595.2,Tarjeta CMR,Online,4,SI,0.0,Hogar Item 126,1148.8,101,57,Piura,Hortensia Cámara Agustí
CUS-001371,PROD-0916,SALE-000150,2026-03-04 23:22:50,Moda,1,331.56,0.0,331.56,Débito,San Isidro,3,NO,0.0,Moda Item 916,331.56,195,55,Arequipa,Eusebia Encarnacion Cantero Marí
CUS-002869,PROD-0627,SALE-000151,2026-04-24 21:53:13,Electrohogar,3,3160.78,0.15,8059.99,Efectivo,Lima Centro,4,SI,15.0,Electrohogar Item 627,3160.78,241,47,Cusco,Amor Baquero Mayol
CUS-008696,PROD-0464,SALE-000152,2026-01-02 14:41:35,Hogar,1,720.0,0.0,720.0,Débito,Online,1,NO,0.0,Hogar Item 464,720.0,356,18,Cusco,Nico Pombo Pino
CUS-008745,PROD-0409,SALE-000153,2026-01-01 15:29:00,Moda,2,297.49,0.0,594.98,Tarjeta CMR,San Isidro,1,NO,0.0,Moda Item 409,297.49,115,64,Cusco,Santos de Ribera
CUS-002232,PROD-0752,SALE-000154,2026-04-15 03:59:03,Tecnología,1,968.51,0.0,968.51,App Fpay,Lima Centro,4,NO,0.0,Tecnología Item 752,968.51,357,26,Arequipa,Eduardo del Alsina
CUS-006640,PROD-0330,SALE-000155,2026-04-26 05:53:39,Electrohogar,4,2751.0,0.0,11004.0,Tarjeta CMR,Online,4,SI,0.0,Electrohogar Item 330,2751.0,412,19,Arequipa,Encarnación Rosa Cortes
CUS-007543,PROD-0482,SALE-000156,2026-02-14 20:08:15,Hogar,1,654.55,0.0,654.55,App Fpay,Online,2,NO,0.0,Hogar Item 482,654.55,52,47,Arequipa,Tatiana Serra Mata
CUS-000405,PROD-0220,SALE-000157,2026-02-13 18:01:00,Tecnología,4,5577.06,0.0,22308.24,App Fpay,Online,2,SI,0.0,Tecnología Item 220,5577.06,263,21,Piura,Macaria Pepita Tovar Juárez
CUS-008314,PROD-0412,SALE-000158,2026-03-16 03:48:22,Hogar,1,614.64,0.0,614.64,Tarjeta CMR,Online,3,NO,0.0,Hogar Item 412,614.64,425,63,Lima,Isaura Salcedo Ugarte
CUS-005803,PROD-0359,SALE-000159,2026-02-12 19:50:02,Tecnología,1,3383.14,0.0,3383.14,App Fpay,San Isidro,2,SI,0.0,Tecnología Item 359,3383.14,9,41,Piura,Melisa Múñiz
CUS-006783,PROD-0702,SALE-000160,2026-04-18 03:30:07,Moda,1,299.63,0.0,299.63,Débito,Online,4,NO,0.0,Moda Item 702,299.63,266,30,Cusco,Florentino Gelabert Agudo
CUS-009839,PROD-0383,SALE-000161,2026-01-04 17:24:47,Tecnología,1,2791.74,0.0,2791.74,App Fpay,Miraflores,1,SI,0.0,Tecnología Item 383,2791.74,320,39,Cusco,Isabel Belda-Checa
CUS-004288,PROD-0691,SALE-000162,2026-02-21 11:21:35,Hogar,1,172.91,0.0,172.91,Débito,Lima Centro,2,NO,0.0,Hogar Item 691,172.91,109,70,Piura,Montserrat Melania Guardiola Batalla
CUS-001145,PROD-0192,SALE-000163,2026-01-23 07:07:07,Tecnología,1,1344.72,0.15,1143.01,Efectivo,Lima Centro,1,NO,15.0,Tecnología Item 192,1344.72,221,51,Lima,Olga Mónica Mateu Codina
CUS-003586,PROD-0665,SALE-000164,2026-04-08 10:39:42,Electrohogar,1,579.54,0.0,579.54,Tarjeta CMR,San Isidro,4,NO,0.0,Electrohogar Item 665,579.54,65,52,Piura,Natalio Chaves
CUS-003581,PROD-0117,SALE-000165,2026-01-30 12:18:37,Calzado,2,301.58,0.0,603.16,Efectivo,Lima Centro,1,NO,0.0,Calzado Item 117,301.58,346,28,Piura,Jordi Rodríguez Tomé
CUS-006533,PROD-0768,SALE-000166,2026-03-28 06:45:45,Electrohogar,1,1187.55,0.15,1009.42,Efectivo,San Isidro,3,NO,15.0,Electrohogar Item 768,1187.55,289,20,Lima,Felisa Ferrer Rocha
CUS-006331,PROD-0850,SALE-000167,2026-02-15 18:54:38,Moda,1,151.72,0.0,151.72,Débito,Lima Centro,2,NO,0.0,Moda Item 850,151.72,272,55,Cusco,Rodolfo Almeida Tolosa
CUS-007246,PROD-1000,SALE-000168,2026-04-25 03:56:44,Hogar,1,300.15,0.0,300.15,Débito,Lima Centro,4,NO,0.0,Hogar Item 1000,300.15,220,39,Cusco,Maximiano Yáñez Ferrán
CUS-000266,PROD-0706,SALE-000169,2026-02-01 22:38:30,Electrohogar,1,3040.32,0.0,3040.32,Débito,Lima Centro,2,SI,0.0,Electrohogar Item 706,3040.32,80,57,Lima,Ainara Iniesta-Gárate
CUS-009063,PROD-0897,SALE-000170,2026-02-20 18:44:44,Moda,2,184.04,0.0,368.08,Efectivo,Lima Centro,2,NO,0.0,Moda Item 897,184.04,157,23,Trujillo,Adolfo Portero
CUS-005172,PROD-0716,SALE-000171,2026-04-16 09:17:00,Electrohogar,1,1851.06,0.0,1851.06,Tarjeta CMR,Online,4,NO,0.0,Electrohogar Item 716,1851.06,135,70,Arequipa,Herberto Perea Calderon
CUS-008186,PROD-0797,SALE-000172,2026-01-03 19:00:18,Hogar,1,854.12,0.0,854.12,Efectivo,Lima Centro,1,NO,0.0,Hogar Item 797,854.12,465,68,Trujillo,Bernardita Valderrama Mayo
CUS-003711,PROD-0620,SALE-000173,2026-03-30 15:25:45,Tecnología,1,1537.18,0.0,1537.18,Tarjeta CMR,Lima Centro,3,NO,0.0,Tecnología Item 620,1537.18,31,64,Arequipa,Elisa del Menéndez
CUS-004758,PROD-0331,SALE-000174,2026-04-08 22:05:38,Tecnología,1,4188.63,0.0,4188.63,App Fpay,Miraflores,4,SI,0.0,Tecnología Item 331,4188.63,283,68,Piura,Mateo Fuertes Vall
CUS-000834,PROD-0339,SALE-000175,2026-01-29 11:15:53,Hogar,1,152.09,0.0,152.09,Tarjeta CMR,Online,1,NO,0.0,Hogar Item 339,152.09,229,28,Lima,Benito de Molins
CUS-002473,PROD-0226,SALE-000176,2026-04-05 04:53:32,Tecnología,1,4997.51,0.15,4247.88,Tarjeta CMR,Lima Centro,4,SI,15.0,Tecnología Item 226,4997.51,43,25,Cusco,Heriberto Herrera Vicente
CUS-000294,PROD-0010,SALE-000177,2026-03-30 21:07:32,Calzado,1,433.28,0.15,368.29,App Fpay,Online,3,NO,15.0,Calzado Item 10,433.28,107,18,Arequipa,Mar Martí Riba
CUS-006052,PROD-0951,SALE-000178,2026-01-31 02:24:22,Moda,1,54.6,0.0,54.6,Débito,Online,1,NO,0.0,Moda Item 951,54.6,491,62,Trujillo,Maximino Folch Martínez
CUS-000268,PROD-0457,SALE-000179,2026-03-14 23:33:32,Moda,4,198.28,0.15,674.15,Efectivo,Online,3,NO,15.0,Moda Item 457,198.28,148,37,Trujillo,Nereida Maricruz Escobar Melero
CUS-005506,PROD-0780,SALE-000180,2026-04-21 12:00:48,Moda,1,129.97,0.0,129.97,Efectivo,Lima Centro,4,NO,0.0,Moda Item 780,129.97,439,25,Trujillo,Matilde Azorin-Arnau
CUS-005448,PROD-0326,SALE-000181,2026-03-30 10:44:44,Moda,3,106.37,0.0,319.11,Tarjeta CMR,Miraflores,3,NO,0.0,Moda Item 326,106.37,266,28,Lima,Aurora Becerra-Jordán
CUS-000730,PROD-0776,SALE-000182,2026-01-27 08:22:33,Tecnología,1,3392.93,0.0,3392.93,App Fpay,Online,1,SI,0.0,Tecnología Item 776,3392.93,249,39,Arequipa,Olga Rosales Barrios
CUS-006532,PROD-0351,SALE-000183,2026-01-06 10:10:28,Calzado,2,506.51,0.0,1013.02,Débito,Miraflores,1,NO,0.0,Calzado Item 351,506.51,277,45,Cusco,Yolanda Luna Nogueira
CUS-004463,PROD-0862,SALE-000184,2026-01-27 10:37:55,Calzado,1,346.06,0.15,294.15,App Fpay,Lima Centro,1,NO,15.0,Calzado Item 862,346.06,292,46,Cusco,Amelia Belén Palomares Lladó
CUS-008089,PROD-0077,SALE-000185,2026-01-31 13:48:04,Electrohogar,1,3092.92,0.0,3092.92,Débito,Lima Centro,1,SI,0.0,Electrohogar Item 77,3092.92,476,65,Cusco,Fermín Ariel Montesinos Ruiz
CUS-000415,PROD-0335,SALE-000186,2026-04-14 23:22:09,Tecnología,2,1537.17,0.0,3074.34,App Fpay,San Isidro,4,SI,0.0,Tecnología Item 335,1537.17,134,70,Cusco,Apolonia Carretero Losada
CUS-005405,PROD-0152,SALE-000187,2026-04-06 22:21:54,Moda,2,176.42,0.15,299.91,Débito,Online,4,NO,15.0,Moda Item 152,176.42,234,69,Trujillo,Natalia Montero
CUS-007633,PROD-0049,SALE-000188,2026-02-11 21:19:08,Calzado,1,156.11,0.0,156.11,Efectivo,San Isidro,2,NO,0.0,Calzado Item 49,156.11,469,49,Cusco,Noelia de Leon
CUS-003829,PROD-0762,SALE-000189,2026-05-03 13:44:24,Tecnología,3,1671.91,0.15,4263.37,Efectivo,Online,5,SI,15.0,Tecnología Item 762,1671.91,37,27,Trujillo,Ceferino Gonzalez Saavedra
CUS-001023,PROD-0843,SALE-000190,2026-04-16 12:04:30,Moda,1,43.73,0.15,37.17,Tarjeta CMR,Miraflores,4,NO,15.0,Moda Item 843,43.73,467,70,Arequipa,Agapito Valentín Mora Mate
CUS-007014,PROD-0955,SALE-000191,2026-02-01 11:12:38,Hogar,1,117.8,0.0,117.8,Tarjeta CMR,Miraflores,2,NO,0.0,Hogar Item 955,117.8,23,25,Lima,Leonardo Aguiló Barros
CUS-009148,PROD-0961,SALE-000192,2026-02-28 23:18:29,Calzado,1,351.33,0.0,351.33,Débito,San Isidro,2,NO,0.0,Calzado Item 961,351.33,208,43,Cusco,Bibiana Arnaiz-Jáuregui
CUS-000947,PROD-0574,SALE-000193,2026-02-22 20:27:23,Moda,1,163.47,0.0,163.47,App Fpay,Lima Centro,2,NO,0.0,Moda Item 574,163.47,61,64,Arequipa,Dalila Mendizábal Hurtado
CUS-002656,PROD-0690,SALE-000194,2026-04-22 17:59:11,Moda,1,66.23,0.0,66.23,Débito,Lima Centro,4,NO,0.0,Moda Item 690,66.23,9,36,Trujillo,Lidia Mármol-Tejera
CUS-001265,PROD-0128,SALE-000195,2026-02-15 00:07:04,Tecnología,1,4409.0,0.0,4409.0,App Fpay,Miraflores,2,SI,0.0,Tecnología Item 128,4409.0,60,41,Arequipa,Andrés Felipe Priego Alfonso
CUS-005410,PROD-0857,SALE-000196,2026-04-10 14:44:54,Moda,2,292.83,0.15,497.81,App Fpay,Miraflores,4,NO,15.0,Moda Item 857,292.83,11,36,Trujillo,Noa Sedano Barroso
CUS-004747,PROD-0028,SALE-000197,2026-03-14 15:23:27,Calzado,2,154.05,0.15,261.88,Tarjeta CMR,Online,3,NO,15.0,Calzado Item 28,154.05,452,23,Arequipa,Eva María Agustí Tejero
CUS-004530,PROD-0066,SALE-000198,2026-01-07 19:27:10,Electrohogar,1,3835.2,0.0,3835.2,Débito,Online,1,SI,0.0,Electrohogar Item 66,3835.2,330,46,Piura,Josefina Boada Salgado
CUS-009929,PROD-0595,SALE-000199,2026-03-14 08:46:43,Tecnología,1,463.78,0.0,463.78,Tarjeta CMR,Lima Centro,3,NO,0.0,Tecnología Item 595,463.78,231,20,Arequipa,Anastasia Checa Ibañez
CUS-001145,PROD-0722,SALE-000200,2026-04-29 18:49:10,Calzado,2,226.29,0.0,452.58,App Fpay,San Isidro,4,NO,0.0,Calzado Item 722,226.29,146,51,Lima,Olga Mónica Mateu Codina
CUS-001312,PROD-0978,SALE-000201,2026-04-26 07:31:35,Tecnología,1,1012.17,0.0,1012.17,Débito,San Isidro,4,NO,0.0,Tecnología Item 978,1012.17,148,26,Piura,Armando Morera Taboada
CUS-008384,PROD-0613,SALE-000202,2026-04-09 16:35:48,Hogar,2,849.75,0.15,1444.58,Efectivo,Online,4,NO,15.0,Hogar Item 613,849.75,400,57,Piura,Leonardo Álvarez
CUS-008678,PROD-0204,SALE-000203,2026-01-30 16:33:50,Tecnología,1,4016.84,0.0,4016.84,Tarjeta CMR,Miraflores,1,SI,0.0,Tecnología Item 204,4016.84,63,69,Lima,Abril del Jover
CUS-006516,PROD-0194,SALE-000204,2026-01-18 12:38:17,Calzado,2,289.6,0.0,579.2,Efectivo,San Isidro,1,NO,0.0,Calzado Item 194,289.6,90,57,Cusco,Tomasa Haro Armas
CUS-009340,PROD-0495,SALE-000205,2026-03-05 10:59:19,Hogar,1,210.51,0.15,178.93,Débito,Miraflores,3,NO,15.0,Hogar Item 495,210.51,203,28,Cusco,Guiomar Pedraza Hernandez
CUS-005377,PROD-0776,SALE-000206,2026-04-02 21:03:07,Tecnología,1,3392.93,0.0,3392.93,Débito,Miraflores,4,SI,0.0,Tecnología Item 776,3392.93,249,32,Lima,Carlito del Castillo
CUS-004980,PROD-0043,SALE-000207,2026-02-17 15:49:23,Calzado,1,438.45,0.15,372.68,Tarjeta CMR,Miraflores,2,NO,15.0,Calzado Item 43,438.45,401,38,Arequipa,Montserrat Rovira-Gutiérrez
CUS-008198,PROD-0801,SALE-000208,2026-04-13 22:39:43,Moda,3,329.88,0.0,989.64,Tarjeta CMR,Miraflores,4,NO,0.0,Moda Item 801,329.88,178,32,Piura,Sandra Terrón Gonzalo
CUS-002983,PROD-0251,SALE-000209,2026-03-19 13:27:05,Electrohogar,1,2355.24,0.0,2355.24,Débito,Miraflores,3,SI,0.0,Electrohogar Item 251,2355.24,107,40,Lima,Eligio Cózar Pou
CUS-007259,PROD-0918,SALE-000210,2026-04-23 08:37:14,Calzado,2,118.8,0.0,237.6,Débito,Miraflores,4,NO,0.0,Calzado Item 918,118.8,69,60,Trujillo,Néstor Losa Casanovas
CUS-009239,PROD-0743,SALE-000211,2026-01-18 12:33:55,Calzado,1,88.78,0.0,88.78,Efectivo,Online,1,NO,0.0,Calzado Item 743,88.78,44,64,Lima,Vera Arroyo
CUS-003408,PROD-0226,SALE-000212,2026-03-11 21:31:28,Tecnología,1,4997.51,0.0,4997.51,Efectivo,San Isidro,3,SI,0.0,Tecnología Item 226,4997.51,43,64,Piura,Ágata Andres Amores
CUS-007839,PROD-0182,SALE-000213,2026-02-20 02:37:48,Tecnología,1,922.63,0.0,922.63,Débito,Lima Centro,2,NO,0.0,Tecnología Item 182,922.63,167,46,Arequipa,Octavio de Pazos
CUS-008647,PROD-0395,SALE-000214,2026-01-10 12:44:17,Moda,3,82.25,0.0,246.75,Débito,Online,1,NO,0.0,Moda Item 395,82.25,51,56,Cusco,Azahara Huerta Cuadrado
CUS-006730,PROD-0195,SALE-000215,2026-01-06 04:34:21,Tecnología,1,5683.37,0.0,5683.37,Efectivo,Lima Centro,1,SI,0.0,Tecnología Item 195,5683.37,112,55,Trujillo,Aitana Beltran Casals
CUS-000903,PROD-0650,SALE-000216,2026-02-21 06:29:45,Hogar,1,809.69,0.0,809.69,App Fpay,Miraflores,2,NO,0.0,Hogar Item 650,809.69,230,67,Cusco,Teodora Rosado Barriga
CUS-009928,PROD-0323,SALE-000217,2026-02-09 10:55:40,Hogar,1,34.37,0.0,34.37,App Fpay,Lima Centro,2,NO,0.0,Hogar Item 323,34.37,484,26,Arequipa,Armando Barrio
CUS-005336,PROD-0723,SALE-000218,2026-01-30 21:48:19,Calzado,1,510.95,0.0,510.95,Débito,San Isidro,1,NO,0.0,Calzado Item 723,510.95,156,25,Cusco,Marianela Valenzuela Ponce
CUS-002974,PROD-0185,SALE-000219,2026-03-15 02:49:55,Moda,1,236.86,0.0,236.86,App Fpay,Miraflores,3,NO,0.0,Moda Item 185,236.86,178,18,Arequipa,Encarna Acevedo
CUS-003914,PROD-0832,SALE-000220,2026-01-08 14:35:27,Electrohogar,1,3086.18,0.0,3086.18,App Fpay,Miraflores,1,SI,0.0,Electrohogar Item 832,3086.18,336,60,Lima,Vera Palmira Criado Moles
CUS-002968,PROD-0023,SALE-000221,2026-01-28 08:20:01,Hogar,1,1112.59,0.15,945.7,Tarjeta CMR,Online,1,NO,15.0,Hogar Item 23,1112.59,245,19,Piura,Montserrat Ariño Amores
CUS-004961,PROD-0257,SALE-000222,2026-04-08 16:42:06,Calzado,1,357.01,0.0,357.01,Débito,Miraflores,4,NO,0.0,Calzado Item 257,357.01,371,52,Trujillo,Fortunata Collado
CUS-008052,PROD-0751,SALE-000223,2026-04-15 21:18:06,Calzado,1,221.13,0.15,187.96,Débito,San Isidro,4,NO,15.0,Calzado Item 751,221.13,84,49,Lima,Tere Baños Ferrando
CUS-000397,PROD-0042,SALE-000224,2026-02-11 12:12:20,Calzado,1,556.74,0.0,556.74,App Fpay,Miraflores,2,NO,0.0,Calzado Item 42,556.74,50,41,Lima,Jeremías Agullo
CUS-008575,PROD-0237,SALE-000225,2026-01-08 12:24:25,Moda,1,110.49,0.0,110.49,Efectivo,Online,1,NO,0.0,Moda Item 237,110.49,386,57,Arequipa,Epifanio Tejera Sedano
CUS-001697,PROD-0506,SALE-000226,2026-02-28 09:04:34,Moda,1,154.48,0.0,154.48,Tarjeta CMR,Online,2,NO,0.0,Moda Item 506,154.48,38,60,Trujillo,Abigaíl Avilés-Robledo
CUS-005703,PROD-0898,SALE-000227,2026-02-14 20:09:27,Calzado,1,181.61,0.0,181.61,Débito,San Isidro,2,NO,0.0,Calzado Item 898,181.61,114,60,Piura,Sara de Roldán
CUS-008857,PROD-0190,SALE-000228,2026-03-01 00:17:51,Electrohogar,2,3733.68,0.0,7467.36,App Fpay,San Isidro,3,SI,0.0,Electrohogar Item 190,3733.68,398,24,Arequipa,Dafne Amo Cózar
CUS-007371,PROD-0699,SALE-000229,2026-04-01 13:27:54,Hogar,1,564.89,0.0,564.89,Débito,Miraflores,4,NO,0.0,Hogar Item 699,564.89,202,23,Trujillo,Amaro Giménez-Lamas
CUS-002613,PROD-0727,SALE-000230,2026-01-11 06:38:13,Tecnología,1,5819.74,0.0,5819.74,Efectivo,San Isidro,1,SI,0.0,Tecnología Item 727,5819.74,199,69,Cusco,Rico Vargas-Sedano
CUS-009148,PROD-0923,SALE-000231,2026-01-16 21:04:02,Calzado,1,173.56,0.15,147.53,Efectivo,Miraflores,1,NO,15.0,Calzado Item 923,173.56,463,43,Cusco,Bibiana Arnaiz-Jáuregui
CUS-001958,PROD-0849,SALE-000232,2026-03-01 00:55:25,Hogar,1,86.69,0.0,86.69,Efectivo,Miraflores,3,NO,0.0,Hogar Item 849,86.69,228,21,Lima,Macaria Gelabert Ferrera
CUS-009958,PROD-0500,SALE-000233,2026-01-18 21:39:49,Electrohogar,2,3685.03,0.0,7370.06,Tarjeta CMR,San Isidro,1,SI,0.0,Electrohogar Item 500,3685.03,220,32,Lima,Angélica Campillo Diego
CUS-009380,PROD-0910,SALE-000234,2026-02-26 10:15:37,Moda,1,214.04,0.0,214.04,Débito,Miraflores,2,NO,0.0,Moda Item 910,214.04,451,30,Arequipa,Bernarda Tenorio Ríos
CUS-008871,PROD-0847,SALE-000235,2026-01-23 15:48:12,Moda,2,334.35,0.0,668.7,App Fpay,Miraflores,1,NO,0.0,Moda Item 847,334.35,373,38,Trujillo,Martin Durán Guijarro
CUS-004887,PROD-0200,SALE-000236,2026-03-17 04:46:31,Calzado,3,219.17,0.0,657.51,Efectivo,Online,3,NO,0.0,Calzado Item 200,219.17,427,25,Trujillo,Asdrubal Alsina Gálvez
CUS-003376,PROD-0928,SALE-000237,2026-03-22 11:06:44,Moda,1,75.93,0.0,75.93,Efectivo,San Isidro,3,NO,0.0,Moda Item 928,75.93,430,55,Arequipa,Ramiro del Correa
CUS-005559,PROD-0709,SALE-000238,2026-03-22 20:35:16,Calzado,3,290.04,0.0,870.12,Tarjeta CMR,San Isidro,3,NO,0.0,Calzado Item 709,290.04,20,62,Lima,Mariano Salgado Iglesia
CUS-008269,PROD-0253,SALE-000239,2026-01-19 04:18:55,Tecnología,3,3693.03,0.15,9417.23,Tarjeta CMR,San Isidro,1,SI,15.0,Tecnología Item 253,3693.03,405,28,Arequipa,Leocadia Heras Riera
CUS-006959,PROD-0730,SALE-000240,2026-01-15 02:07:19,Moda,1,54.61,0.0,54.61,Efectivo,San Isidro,1,NO,0.0,Moda Item 730,54.61,372,21,Trujillo,Teo de Tomás
CUS-003533,PROD-0561,SALE-000241,2026-04-07 08:33:22,Calzado,1,216.13,0.0,216.13,Efectivo,Online,4,NO,0.0,Calzado Item 561,216.13,162,24,Arequipa,Nereida Mulet
CUS-005133,PROD-0479,SALE-000242,2026-01-01 00:02:35,Moda,1,29.72,0.0,29.72,Débito,San Isidro,1,NO,0.0,Moda Item 479,29.72,111,46,Piura,Julio César Vargas-Briones
CUS-005630,PROD-0016,SALE-000243,2026-02-12 20:09:18,Hogar,2,381.16,0.0,762.32,Débito,Miraflores,2,NO,0.0,Hogar Item 16,381.16,434,55,Cusco,Pastora Barrios Lerma
CUS-009009,PROD-0855,SALE-000244,2026-04-14 10:34:39,Electrohogar,2,1241.94,0.0,2483.88,Débito,San Isidro,4,SI,0.0,Electrohogar Item 855,1241.94,427,20,Cusco,Amarilis Pedraza-Sanmiguel
CUS-000646,PROD-0042,SALE-000245,2026-04-29 07:49:30,Calzado,1,556.74,0.15,473.23,Tarjeta CMR,Lima Centro,4,NO,15.0,Calzado Item 42,556.74,50,44,Trujillo,Clotilde Pepita Feijoo Checa
CUS-004626,PROD-0190,SALE-000246,2026-04-30 12:27:27,Electrohogar,3,3733.68,0.15,9520.88,App Fpay,Lima Centro,4,SI,15.0,Electrohogar Item 190,3733.68,398,59,Cusco,Maxi de Berrocal
CUS-003198,PROD-0918,SALE-000247,2026-02-24 07:53:00,Calzado,1,118.8,0.0,118.8,App Fpay,Miraflores,2,NO,0.0,Calzado Item 918,118.8,69,20,Cusco,Ofelia Iñiguez Castillo
CUS-005919,PROD-0601,SALE-000248,2026-04-11 17:57:52,Electrohogar,2,1722.52,0.0,3445.04,App Fpay,San Isidro,4,SI,0.0,Electrohogar Item 601,1722.52,122,56,Arequipa,Fabricio Escamilla Arias
CUS-001545,PROD-0623,SALE-000249,2026-04-25 03:31:59,Moda,2,208.13,0.0,416.26,Efectivo,Online,4,NO,0.0,Moda Item 623,208.13,61,44,Trujillo,Albino Joaquín Guardiola Gaya
CUS-008272,PROD-0734,SALE-000250,2026-05-08 05:58:16,Tecnología,1,430.46,0.0,430.46,App Fpay,Online,5,NO,0.0,Tecnología Item 734,430.46,320,20,Piura,Encarnacion Vicenta Mayoral Casals
